uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,2
RR,PNEUMONIA,HOSPITAL,"< 9",M,2
RR,SEPTICEMIA,HOSPITAL,"< 9",F,2
RR,SEPTICEMIA,HOSPITAL,"< 9",M,4
RS,OUTRAS,DOMICILIO,"< 9",F,1
RS,OUTRAS,DOMICILIO,"< 9",M,6
RS,OUTRAS,HOSPITAL,"< 9",F,83
RS,OUTRAS,HOSPITAL,"< 9",I,4
RS,OUTRAS,HOSPITAL,"< 9",M,103
RS,OUTRAS,IGNORADO,"< 9",F,4
RS,OUTRAS,IGNORADO,"< 9",M,6
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,3
RS,COVID,HOSPITAL,"< 9",F,7
RS,COVID,HOSPITAL,"< 9",M,2
RS,COVID,IGNORADO,"< 9",M,1
RS,INDETERMINADA,HOSPITAL,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,11
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,14
RS,PNEUMONIA,HOSPITAL,"< 9",F,5
RS,PNEUMONIA,HOSPITAL,"< 9",M,7
RS,PNEUMONIA,IGNORADO,"< 9",M,1
RS,SEPTICEMIA,HOSPITAL,"< 9",F,38
RS,SEPTICEMIA,HOSPITAL,"< 9",M,40
RS,SEPTICEMIA,IGNORADO,"< 9",F,1
RS,SEPTICEMIA,IGNORADO,"< 9",M,1
SC,OUTRAS,DOMICILIO,"< 9",F,4
SC,OUTRAS,DOMICILIO,"< 9",M,3
SC,OUTRAS,HOSPITAL,"< 9",F,41
SC,OUTRAS,HOSPITAL,"< 9",M,63
SC,OUTRAS,OUTRO,"< 9",F,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,2
SC,COVID,HOSPITAL,"< 9",F,4
SC,COVID,HOSPITAL,"< 9",M,6
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,18
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,16
SC,PNEUMONIA,DOMICILIO,"< 9",M,1
SC,PNEUMONIA,HOSPITAL,"< 9",F,3
SC,PNEUMONIA,HOSPITAL,"< 9",M,6
SC,SEPTICEMIA,HOSPITAL,"< 9",F,15
SC,SEPTICEMIA,HOSPITAL,"< 9",M,31
SE,OUTRAS,HOSPITAL,"< 9",F,21
SE,OUTRAS,HOSPITAL,"< 9",I,2
SE,OUTRAS,HOSPITAL,"< 9",M,24
SE,OUTRAS,IGNORADO,"< 9",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SE,COVID,HOSPITAL,"< 9",F,4
SE,COVID,HOSPITAL,"< 9",M,5
SE,INDETERMINADA,HOSPITAL,"< 9",F,1
SE,INDETERMINADA,HOSPITAL,"< 9",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,2
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,7
SE,PNEUMONIA,HOSPITAL,"< 9",F,4
SE,PNEUMONIA,HOSPITAL,"< 9",M,3
SE,SEPTICEMIA,HOSPITAL,"< 9",F,7
SE,SEPTICEMIA,HOSPITAL,"< 9",M,8
SP,OUTRAS,DOMICILIO,"< 9",F,19
SP,OUTRAS,DOMICILIO,"< 9",I,1
SP,OUTRAS,DOMICILIO,"< 9",M,23
SP,OUTRAS,HOSPITAL,"< 9",F,513
SP,OUTRAS,HOSPITAL,"< 9",I,14
SP,OUTRAS,HOSPITAL,"< 9",M,612
SP,OUTRAS,IGNORADO,"< 9",F,34
SP,OUTRAS,IGNORADO,"< 9",I,5
SP,OUTRAS,IGNORADO,"< 9",M,24
SP,OUTRAS,OUTRO,"< 9",F,4
SP,OUTRAS,OUTRO,"< 9",M,7
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,9
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,10
SP,OUTRAS,VIA_PUBLICA,"< 9",M,1
SP,COVID,HOSPITAL,"< 9",F,20
SP,COVID,HOSPITAL,"< 9",M,20
SP,COVID,IGNORADO,"< 9",F,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,INDETERMINADA,DOMICILIO,"< 9",M,1
SP,INDETERMINADA,HOSPITAL,"< 9",F,2
SP,INDETERMINADA,HOSPITAL,"< 9",M,5
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,5
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,66
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,86
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,PNEUMONIA,DOMICILIO,"< 9",F,2
SP,PNEUMONIA,HOSPITAL,"< 9",F,32
SP,PNEUMONIA,HOSPITAL,"< 9",M,35
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,SEPTICEMIA,HOSPITAL,"< 9",F,171
SP,SEPTICEMIA,HOSPITAL,"< 9",M,208
SP,SEPTICEMIA,IGNORADO,"< 9",M,1
SP,SRAG,HOSPITAL,"< 9",F,6
SP,SRAG,HOSPITAL,"< 9",M,9
TO,OUTRAS,DOMICILIO,"< 9",F,1
TO,OUTRAS,DOMICILIO,"< 9",M,2
TO,OUTRAS,HOSPITAL,"< 9",F,8
TO,OUTRAS,HOSPITAL,"< 9",I,1
TO,OUTRAS,HOSPITAL,"< 9",M,14
TO,OUTRAS,IGNORADO,"< 9",F,1
TO,COVID,HOSPITAL,"< 9",F,1
TO,COVID,HOSPITAL,"< 9",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,1
TO,PNEUMONIA,DOMICILIO,"< 9",M,1
TO,PNEUMONIA,HOSPITAL,"< 9",F,2
TO,SEPTICEMIA,DOMICILIO,"< 9",M,1
TO,SEPTICEMIA,HOSPITAL,"< 9",F,7
TO,SEPTICEMIA,HOSPITAL,"< 9",M,8
TO,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
TO,SRAG,HOSPITAL,"< 9",M,1
AC,OUTRAS,DOMICILIO,"10 - 19",M,3
AC,OUTRAS,HOSPITAL,"10 - 19",F,1
AC,OUTRAS,HOSPITAL,"10 - 19",M,1
AC,OUTRAS,OUTRO,"10 - 19",F,1
AC,COVID,HOSPITAL,"10 - 19",F,1
AC,COVID,HOSPITAL,"10 - 19",M,1
AC,PNEUMONIA,HOSPITAL,"10 - 19",M,1
AC,SEPTICEMIA,HOSPITAL,"10 - 19",F,4
AL,OUTRAS,DOMICILIO,"10 - 19",F,3
AL,OUTRAS,DOMICILIO,"10 - 19",M,2
AL,OUTRAS,HOSPITAL,"10 - 19",F,2
AL,OUTRAS,HOSPITAL,"10 - 19",M,9
AL,OUTRAS,OUTRO,"10 - 19",M,2
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
AL,OUTRAS,VIA_PUBLICA,"10 - 19",M,5
AL,COVID,HOSPITAL,"10 - 19",M,3
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
AL,PNEUMONIA,HOSPITAL,"10 - 19",F,3
AL,PNEUMONIA,HOSPITAL,"10 - 19",M,1
AL,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
AL,SEPTICEMIA,HOSPITAL,"10 - 19",M,2
AM,OUTRAS,DOMICILIO,"10 - 19",M,4
AM,OUTRAS,HOSPITAL,"10 - 19",F,7
AM,OUTRAS,HOSPITAL,"10 - 19",M,7
AM,OUTRAS,OUTRO,"10 - 19",F,1
AM,OUTRAS,OUTRO,"10 - 19",M,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
AM,OUTRAS,VIA_PUBLICA,"10 - 19",M,5
AM,COVID,DOMICILIO,"10 - 19",F,1
AM,COVID,DOMICILIO,"10 - 19",M,1
AM,COVID,HOSPITAL,"10 - 19",F,3
AM,COVID,HOSPITAL,"10 - 19",M,1
AM,COVID,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
AM,INDETERMINADA,DOMICILIO,"10 - 19",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
AM,PNEUMONIA,HOSPITAL,"10 - 19",F,1
AM,PNEUMONIA,HOSPITAL,"10 - 19",M,2
AM,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
AM,SEPTICEMIA,HOSPITAL,"10 - 19",M,1
AP,OUTRAS,HOSPITAL,"10 - 19",F,2
AP,OUTRAS,VIA_PUBLICA,"10 - 19",M,1
AP,PNEUMONIA,HOSPITAL,"10 - 19",M,1
AP,SEPTICEMIA,HOSPITAL,"10 - 19",M,1
BA,OUTRAS,DOMICILIO,"10 - 19",F,3
BA,OUTRAS,DOMICILIO,"10 - 19",I,1
BA,OUTRAS,DOMICILIO,"10 - 19",M,7
BA,OUTRAS,HOSPITAL,"10 - 19",F,11
BA,OUTRAS,HOSPITAL,"10 - 19",M,23
BA,OUTRAS,OUTRO,"10 - 19",F,2
BA,OUTRAS,OUTRO,"10 - 19",M,3
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,3
BA,OUTRAS,VIA_PUBLICA,"10 - 19",F,4
BA,OUTRAS,VIA_PUBLICA,"10 - 19",M,5
BA,COVID,HOSPITAL,"10 - 19",F,4
BA,COVID,HOSPITAL,"10 - 19",M,7
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,4
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,5
BA,PNEUMONIA,DOMICILIO,"10 - 19",F,1
BA,PNEUMONIA,HOSPITAL,"10 - 19",F,3
BA,PNEUMONIA,HOSPITAL,"10 - 19",M,6
BA,SEPTICEMIA,DOMICILIO,"10 - 19",M,1
BA,SEPTICEMIA,HOSPITAL,"10 - 19",F,5
BA,SEPTICEMIA,HOSPITAL,"10 - 19",M,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
BA,SRAG,HOSPITAL,"10 - 19",M,1
CE,OUTRAS,DOMICILIO,"10 - 19",F,2
CE,OUTRAS,DOMICILIO,"10 - 19",M,5
CE,OUTRAS,HOSPITAL,"10 - 19",F,10
CE,OUTRAS,HOSPITAL,"10 - 19",M,14
CE,OUTRAS,IGNORADO,"10 - 19",F,5
CE,OUTRAS,IGNORADO,"10 - 19",M,15
CE,OUTRAS,OUTRO,"10 - 19",F,2
CE,OUTRAS,OUTRO,"10 - 19",M,6
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
CE,OUTRAS,VIA_PUBLICA,"10 - 19",M,11
CE,COVID,HOSPITAL,"10 - 19",F,4
CE,COVID,HOSPITAL,"10 - 19",M,1
CE,COVID,IGNORADO,"10 - 19",F,1
CE,COVID,IGNORADO,"10 - 19",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
CE,PNEUMONIA,HOSPITAL,"10 - 19",F,3
CE,PNEUMONIA,HOSPITAL,"10 - 19",M,4
CE,PNEUMONIA,IGNORADO,"10 - 19",M,1
CE,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
CE,SEPTICEMIA,HOSPITAL,"10 - 19",M,4
CE,SEPTICEMIA,IGNORADO,"10 - 19",M,1
DF,OUTRAS,HOSPITAL,"10 - 19",F,6
DF,OUTRAS,HOSPITAL,"10 - 19",M,13
DF,OUTRAS,OUTRO,"10 - 19",M,1
DF,OUTRAS,VIA_PUBLICA,"10 - 19",M,6
DF,COVID,HOSPITAL,"10 - 19",F,1
DF,INDETERMINADA,HOSPITAL,"10 - 19",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
DF,PNEUMONIA,HOSPITAL,"10 - 19",F,1
DF,SEPTICEMIA,HOSPITAL,"10 - 19",M,3
ES,OUTRAS,DOMICILIO,"10 - 19",M,3
ES,OUTRAS,HOSPITAL,"10 - 19",F,9
ES,OUTRAS,HOSPITAL,"10 - 19",M,13
ES,OUTRAS,OUTRO,"10 - 19",F,1
ES,OUTRAS,OUTRO,"10 - 19",M,5
ES,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
ES,OUTRAS,VIA_PUBLICA,"10 - 19",M,5
ES,COVID,HOSPITAL,"10 - 19",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,3
ES,PNEUMONIA,DOMICILIO,"10 - 19",M,1
ES,PNEUMONIA,HOSPITAL,"10 - 19",F,2
ES,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
ES,SEPTICEMIA,HOSPITAL,"10 - 19",M,2
GO,OUTRAS,DOMICILIO,"10 - 19",M,1
GO,OUTRAS,HOSPITAL,"10 - 19",F,5
GO,OUTRAS,HOSPITAL,"10 - 19",M,16
GO,OUTRAS,IGNORADO,"10 - 19",M,1
GO,OUTRAS,OUTRO,"10 - 19",M,3
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
GO,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
GO,COVID,HOSPITAL,"10 - 19",F,1
GO,COVID,HOSPITAL,"10 - 19",M,1
GO,INDETERMINADA,HOSPITAL,"10 - 19",F,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
GO,PNEUMONIA,HOSPITAL,"10 - 19",F,1
GO,PNEUMONIA,HOSPITAL,"10 - 19",M,1
GO,SEPTICEMIA,HOSPITAL,"10 - 19",M,2
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
MA,OUTRAS,DOMICILIO,"10 - 19",M,1
MA,OUTRAS,HOSPITAL,"10 - 19",F,8
MA,OUTRAS,HOSPITAL,"10 - 19",M,13
MA,OUTRAS,OUTRO,"10 - 19",M,2
MA,OUTRAS,VIA_PUBLICA,"10 - 19",M,1
MA,INDETERMINADA,HOSPITAL,"10 - 19",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
MA,PNEUMONIA,HOSPITAL,"10 - 19",F,1
MA,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
MA,SEPTICEMIA,HOSPITAL,"10 - 19",M,4
MG,OUTRAS,DOMICILIO,"10 - 19",F,6
MG,OUTRAS,DOMICILIO,"10 - 19",M,9
MG,OUTRAS,HOSPITAL,"10 - 19",F,20
MG,OUTRAS,HOSPITAL,"10 - 19",M,27
MG,OUTRAS,IGNORADO,"10 - 19",M,1
MG,OUTRAS,OUTRO,"10 - 19",M,8
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,9
MG,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
MG,OUTRAS,VIA_PUBLICA,"10 - 19",M,10
MG,COVID,DOMICILIO,"10 - 19",F,1
MG,COVID,HOSPITAL,"10 - 19",F,2
MG,COVID,HOSPITAL,"10 - 19",M,2
MG,COVID,IGNORADO,"10 - 19",F,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
MG,PNEUMONIA,DOMICILIO,"10 - 19",M,1
MG,PNEUMONIA,HOSPITAL,"10 - 19",F,5
MG,PNEUMONIA,HOSPITAL,"10 - 19",M,7
MG,PNEUMONIA,IGNORADO,"10 - 19",F,1
MG,SEPTICEMIA,HOSPITAL,"10 - 19",F,6
MG,SEPTICEMIA,HOSPITAL,"10 - 19",M,3
MS,OUTRAS,DOMICILIO,"10 - 19",F,1
MS,OUTRAS,DOMICILIO,"10 - 19",M,2
MS,OUTRAS,HOSPITAL,"10 - 19",F,6
MS,OUTRAS,HOSPITAL,"10 - 19",M,5
MS,OUTRAS,OUTRO,"10 - 19",M,1
MS,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
MS,OUTRAS,VIA_PUBLICA,"10 - 19",M,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,2
MS,PNEUMONIA,HOSPITAL,"10 - 19",M,1
MS,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
MT,OUTRAS,DOMICILIO,"10 - 19",F,1
MT,OUTRAS,DOMICILIO,"10 - 19",M,3
MT,OUTRAS,HOSPITAL,"10 - 19",F,1
MT,OUTRAS,HOSPITAL,"10 - 19",M,5
MT,OUTRAS,IGNORADO,"10 - 19",F,2
MT,OUTRAS,IGNORADO,"10 - 19",M,3
MT,OUTRAS,OUTRO,"10 - 19",M,3
MT,COVID,HOSPITAL,"10 - 19",F,1
MT,COVID,IGNORADO,"10 - 19",F,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"10 - 19",M,1
MT,PNEUMONIA,HOSPITAL,"10 - 19",M,1
MT,SEPTICEMIA,HOSPITAL,"10 - 19",M,1
MT,SEPTICEMIA,IGNORADO,"10 - 19",F,1
MT,SEPTICEMIA,IGNORADO,"10 - 19",M,1
MT,SRAG,HOSPITAL,"10 - 19",M,1
PA,OUTRAS,DOMICILIO,"10 - 19",F,2
PA,OUTRAS,DOMICILIO,"10 - 19",M,9
PA,OUTRAS,HOSPITAL,"10 - 19",F,3
PA,OUTRAS,HOSPITAL,"10 - 19",M,9
PA,OUTRAS,OUTRO,"10 - 19",M,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PA,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
PA,OUTRAS,VIA_PUBLICA,"10 - 19",M,3
PA,COVID,DOMICILIO,"10 - 19",M,1
PA,COVID,HOSPITAL,"10 - 19",F,1
PA,COVID,HOSPITAL,"10 - 19",M,1
PA,INDETERMINADA,HOSPITAL,"10 - 19",M,1
PA,INDETERMINADA,OUTRO,"10 - 19",M,1
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
PA,PNEUMONIA,HOSPITAL,"10 - 19",F,4
PA,PNEUMONIA,HOSPITAL,"10 - 19",M,2
PA,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
PA,SEPTICEMIA,HOSPITAL,"10 - 19",M,5
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PA,SRAG,HOSPITAL,"10 - 19",F,1
PB,OUTRAS,DOMICILIO,"10 - 19",M,5
PB,OUTRAS,HOSPITAL,"10 - 19",F,7
PB,OUTRAS,HOSPITAL,"10 - 19",M,3
PB,OUTRAS,OUTRO,"10 - 19",M,1
PB,OUTRAS,VIA_PUBLICA,"10 - 19",M,1
PB,COVID,HOSPITAL,"10 - 19",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
PB,PNEUMONIA,DOMICILIO,"10 - 19",M,1
PB,PNEUMONIA,HOSPITAL,"10 - 19",F,1
PB,PNEUMONIA,HOSPITAL,"10 - 19",M,1
PB,SEPTICEMIA,HOSPITAL,"10 - 19",F,1
PB,SEPTICEMIA,HOSPITAL,"10 - 19",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PE,OUTRAS,DOMICILIO,"10 - 19",F,5
PE,OUTRAS,DOMICILIO,"10 - 19",M,7
PE,OUTRAS,HOSPITAL,"10 - 19",F,8
PE,OUTRAS,HOSPITAL,"10 - 19",M,28
PE,OUTRAS,OUTRO,"10 - 19",M,8
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
PE,OUTRAS,VIA_PUBLICA,"10 - 19",F,3
PE,OUTRAS,VIA_PUBLICA,"10 - 19",M,7
PE,COVID,HOSPITAL,"10 - 19",F,3
PE,COVID,HOSPITAL,"10 - 19",M,1
PE,INDETERMINADA,HOSPITAL,"10 - 19",M,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,3
PE,PNEUMONIA,HOSPITAL,"10 - 19",F,2
PE,PNEUMONIA,HOSPITAL,"10 - 19",M,4
PE,SEPTICEMIA,HOSPITAL,"10 - 19",F,5
PE,SEPTICEMIA,HOSPITAL,"10 - 19",M,4
PE,SEPTICEMIA,IGNORADO,"10 - 19",F,1
PE,SRAG,DOMICILIO,"10 - 19",M,1
PE,SRAG,HOSPITAL,"10 - 19",F,2
PE,SRAG,HOSPITAL,"10 - 19",M,3
PI,OUTRAS,HOSPITAL,"10 - 19",F,3
PI,OUTRAS,HOSPITAL,"10 - 19",M,3
PI,OUTRAS,OUTRO,"10 - 19",F,1
PI,OUTRAS,OUTRO,"10 - 19",M,1
PI,COVID,HOSPITAL,"10 - 19",M,1
PI,PNEUMONIA,HOSPITAL,"10 - 19",M,1
PR,OUTRAS,DOMICILIO,"10 - 19",F,1
PR,OUTRAS,DOMICILIO,"10 - 19",M,8
PR,OUTRAS,HOSPITAL,"10 - 19",F,10
PR,OUTRAS,HOSPITAL,"10 - 19",M,20
PR,OUTRAS,OUTRO,"10 - 19",F,1
PR,OUTRAS,OUTRO,"10 - 19",M,5
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
PR,OUTRAS,VIA_PUBLICA,"10 - 19",F,2
PR,OUTRAS,VIA_PUBLICA,"10 - 19",M,9
PR,COVID,HOSPITAL,"10 - 19",F,6
PR,COVID,HOSPITAL,"10 - 19",M,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,3
PR,PNEUMONIA,DOMICILIO,"10 - 19",F,1
PR,PNEUMONIA,HOSPITAL,"10 - 19",F,5
PR,PNEUMONIA,HOSPITAL,"10 - 19",M,2
PR,SEPTICEMIA,HOSPITAL,"10 - 19",F,2
PR,SEPTICEMIA,HOSPITAL,"10 - 19",M,5
RJ,OUTRAS,DOMICILIO,"10 - 19",F,3
RJ,OUTRAS,HOSPITAL,"10 - 19",F,19
RJ,OUTRAS,HOSPITAL,"10 - 19",M,46
RJ,OUTRAS,OUTRO,"10 - 19",F,2
RJ,OUTRAS,OUTRO,"10 - 19",M,3
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",F,8
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,7
RJ,OUTRAS,VIA_PUBLICA,"10 - 19",M,6
RJ,COVID,HOSPITAL,"10 - 19",F,2
RJ,COVID,HOSPITAL,"10 - 19",M,1
RJ,COVID,IGNORADO,"10 - 19",M,1
RJ,INDETERMINADA,HOSPITAL,"10 - 19",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,2
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"10 - 19",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,3
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,6
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"10 - 19",M,2
RJ,PNEUMONIA,HOSPITAL,"10 - 19",F,5
RJ,PNEUMONIA,HOSPITAL,"10 - 19",M,11
RJ,PNEUMONIA,OUTRO,"10 - 19",M,1
RJ,SEPTICEMIA,HOSPITAL,"10 - 19",F,12
RJ,SEPTICEMIA,HOSPITAL,"10 - 19",M,13
RJ,SRAG,HOSPITAL,"10 - 19",F,1
RJ,SRAG,HOSPITAL,"10 - 19",M,1
RN,OUTRAS,DOMICILIO,"10 - 19",F,1
RN,OUTRAS,DOMICILIO,"10 - 19",M,3
RN,OUTRAS,HOSPITAL,"10 - 19",F,4
RN,OUTRAS,HOSPITAL,"10 - 19",M,3
RN,OUTRAS,VIA_PUBLICA,"10 - 19",F,1
RN,OUTRAS,VIA_PUBLICA,"10 - 19",M,1
RN,COVID,HOSPITAL,"10 - 19",M,1
RN,PNEUMONIA,HOSPITAL,"10 - 19",M,1
RN,SEPTICEMIA,HOSPITAL,"10 - 19",M,2
RO,OUTRAS,DOMICILIO,"10 - 19",F,3
RO,OUTRAS,DOMICILIO,"10 - 19",M,3
RO,OUTRAS,HOSPITAL,"10 - 19",F,3
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"10 - 19",M,1
RO,COVID,HOSPITAL,"10 - 19",F,5
RO,COVID,HOSPITAL,"10 - 19",M,3
